14081,39,8861,AZ.12/06,AZ.12/06,90,36,1,1,95271,0
14081,39,8861,AZ.12/08,AZ.12/08,90,36,1,1,95272,0
14081,39,8861,AZ.12/10,AZ.12/10,90,36,1,1,95273,0
14081,39,8861,AZ.12/12,AZ.12/12,90,36,1,1,95274,0
14081,39,8861,AZ.12/16,AZ.12/16,90,36,1,1,95276,0
14081,39,8861,AZ.12/18,AZ.12/18,90,36,1,1,95277,0
14081,39,8861,AZ.12/20,AZ.12/20,90,36,1,1,95278,0
14081,39,8861,AZ.12/26,AZ.12/26,90,36,1,1,95281,0
14081,39,8861,AZ.12/28,AZ.12/28,90,36,1,1,95282,0
14081,39,8861,AZ.12/30,AZ.12/30,90,36,1,1,95283,0
14081,39,8861,AZ.12/32,AZ.12/32,90,36,1,1,95284,0
14081,39,8861,AZ.12/36,AZ.12/36,90,36,1,1,95286,0
14081,39,8861,AZ.12/38,AZ.12/38,90,36,1,1,95287,0
14081,39,8861,AZ.12/50,AZ.12/50,90,36,1,1,95288,0
14075,39,8866,AZ.09/01,AZ.09/01,90,36,1,1,95292,46
14075,39,8866,AZ.09/02,AZ.09/02,90,36,1,1,95295,48
14075,39,8861,AZ.09/03,AZ.09/03,90,36,1,1,95309,0
14083,39,8862,AZ.08/03,AZ.08/03,105,36,1,1,95334,0
14083,39,8862,AZ.08/05,AZ.08/05,105,36,1,1,95335,0
14083,39,8862,AZ.08/07,AZ.08/07,105,36,1,1,95336,0
14083,39,8862,AZ.08/09,AZ.08/09,105,36,1,1,95337,0
14083,39,8862,AZ.08/11,AZ.08/11,105,36,1,1,95338,0
14083,39,8862,AZ.08/15,AZ.08/15,105,36,1,1,95340,0
14083,39,8862,AZ.08/17,AZ.08/17,105,36,1,1,95341,0
14083,39,8862,AZ.08/19,AZ.08/19,105,36,1,1,95342,0
14083,39,8862,AZ.08/21,AZ.08/21,105,36,1,1,95343,0
14083,39,8862,AZ.08/23,AZ.08/23,105,36,1,1,95344,0
14083,39,8862,AZ.08/25,AZ.08/25,105,36,1,1,95345,0
14083,39,8862,AZ.08/27,AZ.08/27,105,36,1,1,95346,0
14083,39,8862,AZ.08/29,AZ.08/29,105,36,1,1,95347,0
14083,39,8862,AZ.08/33,AZ.08/33,105,36,1,1,95349,0
14083,39,8862,AZ.08/35,AZ.08/35,105,36,1,1,95350,0
14083,39,8867,AZ.08/01,AZ.08/01,105,36,1,1,95352,42
14083,39,8867,AZ.08/37,AZ.08/37,105,36,1,1,95353,42
14083,39,8867,AZ.08/02,AZ.08/02,105,36,1,1,95354,42
14083,39,8867,AZ.08/56,AZ.08/56,105,36,1,1,95370,44
14083,39,8862,AZ.08/06,AZ.08/06,105,36,1,1,95375,0
14083,39,8862,AZ.08/08,AZ.08/08,105,36,1,1,95376,0
14083,39,8862,AZ.08/10,AZ.08/10,105,36,1,1,95377,0
14083,39,8862,AZ.08/12,AZ.08/12,105,36,1,1,95378,0
14083,39,8862,AZ.08/16,AZ.08/16,105,36,1,1,95380,0
14083,39,8862,AZ.08/18,AZ.08/18,105,36,1,1,95381,0
14083,39,8862,AZ.08/20,AZ.08/20,105,36,1,1,95382,0
14083,39,8862,AZ.08/26,AZ.08/26,105,36,1,1,95385,0
14083,39,8862,AZ.08/28,AZ.08/28,105,36,1,1,95386,0
14083,39,8862,AZ.08/30,AZ.08/30,105,36,1,1,95387,0
14083,39,8862,AZ.08/32,AZ.08/32,105,36,1,1,95388,0
14083,39,8862,AZ.08/36,AZ.08/36,105,36,1,1,95390,0
14083,39,8862,AZ.08/38,AZ.08/38,105,36,1,1,95391,0
14083,39,8862,AZ.08/50,AZ.08/50,105,36,1,1,95392,0
14083,39,8862,AZ.08/52,AZ.08/52,105,36,1,1,95393,0
14084,39,8861,AZ.07/06,AZ.07/06,90,36,1,1,95411,0
14084,39,8861,AZ.07/08,AZ.07/08,90,36,1,1,95412,0
