no_voucher,dpp,ppn,pph
105/SBM/RMH/14.01,394159091,39415909,7883182
115/SBM/RMH/14.01,77586000,7758600,1551720
226/SBM/RMH/13.06,13165200,1316520,263304
124/SBM/PRS/14.01,123060000,12306000,2461200
066/SBM/PRS/14.02,3792273,379227,151691
059/SBM/ME/14.02,23727273,2372727,949091
052/SBM/ME/14.02,17693182,1769318,707727
108/SBM/KSL/14.01,32474227,0,974227
276/SBM/PRS/13.02,1100000,0,33000
141/SPK/EST/14.01,9765000,0,292950
089/SBM/RMH/13.08,13356000,1335600,267120
085/SBM/RMH/13.09,10664100,1066410,213282
096/SBM/RMH/13.08,23892001,2389200,477840
039/SPK/EST/14.05,30293969,3029397,908819
040/SPK/EST/14.05,72109104,7210910,2163273
143/SPK/EST/14.01,10328804,1032880,309864
137/SPK/EST/14.01,5800000,580000,174000
144/SPK/EST/14.01,9474909,947491,284247
397/SBM/ME/13.01,146157500,0,3653938
397/SBM/ME/13.01,146157500,0,3653938
120/SPK/EST/14.01,4000000,0,100000
082/SBM/RMH/14.02,372907576,37290758,7458152
180/SBM/RMH/12.08,20741733,2074173,414835
180/SBM/RMH/12.08,20741733,2074173,414835
180/SBM/RMH/12.08,20741733,2074173,414835
100/SBM/KSL/14.01,35112000,0,877800
070/SBM/RMH/14.02,86025996,8602600,1720520
071/SBM/RMH/14.02,101714357,10171436,2034287
016/SBM/RMH/14.03,107064240,10706424,2141285
184/SBM/RMH/12.08,23373273,2337327,467465
184/SBM/RMH/12.08,23373273,2337327,467465
146/SBM/RMH/13.05,41642515,4164251,832850
146/SBM/RMH/13.05,41642515,4164251,832850
146/SBM/RMH/13.05,41642515,4164251,832850
146/SBM/RMH/13.05,41642515,4164251,832850
181/SBM/RMH/13.05,13708533,1370853,274171
181/SBM/RMH/13.05,13708533,1370853,274171
181/SBM/RMH/13.05,13708533,1370853,274171
181/SBM/RMH/13.05,13708533,1370853,274171
189/SBM/RMH/12.07,17705783,1770578,354116
189/SBM/RMH/12.07,17705783,1770578,354116
189/SBM/RMH/12.07,17705783,1770578,354116
053/SPK/EST/14.05,55475000,5547500,1109500
169/SBM/PRS/12.03,20903636,2090364,418073
169/SBM/PRS/12.03,20903636,2090364,418073
067/SBM/RMH/14.03,146521920,14652192,2930438
015/SBM/RMH/14.03,196667100,19666710,3933342
027/SBM/RMH/14.02,146495215,14649522,2929904
142/SBM/PRS/14.1,50223241,5022324,1004465
142/SBM/PRS/14.1,50223241,5022324,1004465
358/SBM/RMH/13.05,330522575,33052257,6610451
041/SBM/RMH/12.10,125881905,12588190,2517638
041/SBM/RMH/12.10,125881905,12588190,2517638
041/SBM/RMH/12.10,125881905,12588190,2517638
041/SBM/RMH/12.10,125881905,12588190,2517638
041/SBM/RMH/12.10,125881905,12588190,2517638
041/SBM/RMH/12.10,125881905,12588190,2517638
304/SBM/RMH/13.04,90484801,9048480,1809696
151/SPK/EST/14.01,4300000,0,129000
120/SPK/EST/14.02,4000000,0,100000
229/SBM/RMH/13.06,84296790,8429679,3371872
144/SBM/TMN/13.02,1772727,177273,53182
296/SBM/TMN/13.02,4848408,484841,145452
292/SBM/1/38.26.1/6,160514947,16051495,3210299
313/SBM/MASJID/13.06,17664390,1766439,353288
313/SBM/MASJID/13.06,17664390,1766439,353288
132/SPK/EST/14.02,11412371,0,342371
133/SBM/PRS/14.02,3947400,0,118422
225/SBM/TMN/13.02,1681818,168182,50455
064/SBM/PRS/14.03,135434080,13543408,2708682
064/SBM/PRS/14.03,135434080,13543408,2708682
064/SBM/PRS/14.03,135434080,13543408,2708682
064/SBM/PRS/14.03,135434080,13543408,2708682
064/SBM/PRS/14.03,135434080,13543408,2708682
145/SBM/RMH/14.01,38475000,3847500,1154250
153/SBM/RMH/14.01,98088750,9808875,2942662
145/SBM/RMH/13.09,37970792,3797079,1139124
145/SBM/RMH/13.09,37970792,3797079,1139124
145/SBM/RMH/13.09,37970792,3797079,1139124
390/SBM/RMH/13.08,50350950,5035095,1510528
336/SBM/RMH/13.06,204717956,20471796,4094359
186/SBM/RMH/12.08,17269383,1726938,690775
186/SBM/RMH/12.08,17269383,1726938,690775
186/SBM/RMH/12.08,17269383,1726938,690775
139/SBM/KSL/14.01,5400000,0,162000
102/SPK/EST/14.03,875000,87500,17500
107/SBM/PRS/14.03,1500000,150000,30000
363/SBM/PRS/13/01,30927835,0,773196
363/SBM/PRS/13/01,30927835,0,773196
099/PRS/14/001,9500000,0,190000
120/SPK/EST/14.03,4000000,0,100000
393/SBM/ME/13.02,2145000,0,53625
396/SBM/ME/13.02,15550000,1555000,622000
155/SBM/PRS/14.01,21545325,2154533,430907
137/SPK/EST/14.02,5800000,580000,174000
144/SPK/EST/14.02,9474909,947491,284247
146/SBM/ME/14.01,28553750,2855375,571075
149/SBM/EST/14.01,8640000,0,259200
266/SBM/RMH/13.05,142038915,14203892,4261167
266/SBM/RMH/13.05,142038915,14203892,4261167
018/SBM/RMH/14.07,55188104,5518810,1103762
365/SBM/RMH/13.05,303227840,30322784,6064557
116/SBM/PROM/14.01,62500000,6250000,1250000
034/SBM/PROM/14.01,17812500,1781250,356250
111/SBM/PRS/14.02,93474545,9347455,1869491
150/SBM/PRS/14.01,8250000,0,247500
116/SBM/PROM/14.02,62500000,6250000,1250000
157/SBM/PRS/14.01,16184438,1618444,647378
366/SBM/RMH/13.001,143640000,14364000,2872800
075/SBM/RMH/13.7,3745200,374520,149808
075/SBM/RMH/13.7,3745200,374520,149808
366/SBM/RMH/13.002,162389808,16238981,3247796
366/SBM/RMH/13.003,167024592,16702459,3340492
366/SBM/RMH/13.004,75506760,7550676,1510135
366/SBM/RMH/13.005,113624028,11362403,2272481
366/SBM/RMH/13.006,129453156,12945316,2589063
120/SPK/EST/14.04,4000000,0,100000
125/SBM/PRS/14.1,93812500,9381250,1876250
125/SBM/PRS/14.1,93812500,9381250,1876250
143/SPK/EST/14.02,10328804,1032880,309864
153/SBM/RMH/14.02,148042081,14804208,4441262
109/SBM/RMH/13.08,79332836,7933284,1586657
010/SBM/ME/14.01,83537750,8353775,1670755
010/SBM/ME/14.02,165734719,16573472,3314694
010/SBM/ME/14.03,147531843,14753184,2950637
292/SBM/1/38.26.1/8,34254150,3425415,685083
344/SBM/RMH/14.01,150969420,15096942,3019388
344/SBM/RMH/14.02,109674251,10967425,2193485
344/SBM/RMH/14.03,205283185,20528318,4105664
344/SBM/RMH/14.04,112155182,11215518,2243104
344/SBM/RMH/14.05,91885021,9188502,1837700
344/SBM/RMH/14.06,114449917,11444992,2288998
090/SPK/PRS/14.01,219197127,21919713,4383943
090/SPK/PRS/14.01,219197127,21919713,4383943
090/SPK/PRS/14.02,85243327,8524333,1704867
039/SPK/EST/14.06,27188865,2718887,815666
039/SPK/EST/14.06,27188865,2718887,815666
156/SPK/EST/14.01,8740000,0,218500
053/SPK/EST/14.06,55475000,5547500,1109500
074/SBM/13.09,20156959,2015696,604709
074/SBM/13.09,20156959,2015696,604709
074/SBM/13.09,20156959,2015696,604709
062/SBM/RMH/13.08,20478000,2047800,614340
062/SBM/RMH/13.08,20478000,2047800,614340
155/SBM/PRS/14.02,23801660,2380166,476033
323/SPK/EST/13.02,1290909,129091,38727
134/SBM/PRS/14.01,12968364,1296836,259367
098/SPK/EST/14.02,3133122,313312,62662
247/SBM/RMH/12.09,13973970,1397397,419219
247/SBM/RMH/12.09,13973970,1397397,419219
126/SBM/PRS/14.02,9076600,0,226915
126/SBM/PRS/14.02,9076600,0,226915
126/SBM/PRS/14.02,9076600,0,226915
089/SBM/PRS/14.02,1175150,0,29379
093/SBM/PRS/14.02,1150000,0,28750
040/SPK/EST/14.06,64514212,6451421,1935426
040/SPK/EST/14.06,64514212,6451421,1935426
145/SBM/RMH/14.02,38769975,3876998,1163099
120/SPK/EST/14.05,4000000,0,100000
159/SBM/PRS/14.01,7427400,0,222822
150/SBM/PRS/14.02,17875000,0,536250
150/SBM/PRS/14.02,17875000,0,536250
150/SBM/PRS/14.02,17875000,0,536250
385/SPK/RMH/13.01,287280000,28728000,8618400
385/SPK/RMH/13.02,336787920,33678792,10103638
385/SPK/RMH/13.03,249263280,24926328,7477898
385/SPK/RMH/13.04,145555200,14555520,4366656
385/SPK/RMH/13.05,181944000,18194400,5458320
385/SPK/RMH/13.06,173938464,17393846,5218154
385/SPK/RMH/13.07,177213456,17721346,5316404
385/SPK/RMH/13.08,169935696,16993570,5098071
140/SPK/EST/14.02,28617750,0,715444
038/SPK/EST/14.03,52983375,5298338,1589501
038/SPK/EST/14.03,52983375,5298338,1589501
038/SPK/EST/14.04,52977434,5297743,1589323
038/SPK/EST/14.04,52977434,5297743,1589323
127/SBM/PRS/14.01,39000000,3900000,780000
127/SBM/PRS/14.02,107347500,10734750,4293900
238/SBM/RMH/12.08,49477273,4947727,989545
238/SBM/RMH/12.08,49477273,4947727,989545
238/SBM/RMH/12.08,49477273,4947727,989545
238/SBM/RMH/12.08,49477273,4947727,989545
238/SBM/RMH/12.08,49477273,4947727,989545
238/SBM/RMH/12.08,49477273,4947727,989545
269/SBM/RMH/13.08,3011050,301105,60221
269/SBM/RMH/13.08,3011050,301105,60221
269/SBM/RMH/13.08,3011050,301105,60221
289/SBM/PRS/13.02,27500000,2750000,550000
035/SBM/RMH/13.11,1225809,122581,36774
035/SBM/RMH/13.11,1225809,122581,36774
035/SBM/RMH/13.11,1225809,122581,36774
109/SBM/PRS/14.02,47294000,0,1418820
109/SBM/PRS/14.02,47294000,0,1418820
148/SPK/EST/14.01,5522728,552273,165682
147/SBM/PRS/14.01,146300000,14630000,2926000
154/SBM/PRS/14.01,75335000,7533500,1506700
154/SBM/PRS/14.01,75335000,7533500,1506700
154/SBM/PRS/14.01,75335000,7533500,1506700
154/SBM/PRS/14.01,75335000,7533500,1506700
154/SBM/PRS/14.01,75335000,7533500,1506700
160/SBM/PRS/14.01,14850000,0,445500
100/SBM/RMH/13.10,4297692,429769,128931
100/SBM/RMH/13.10,4297692,429769,128931
100/SBM/RMH/13.10,4297692,429769,128931
054/SBM/RMH/13.11,2095401,209540,62862
054/SBM/RMH/13.11,2095401,209540,62862
054/SBM/RMH/13.11,2095401,209540,62862
118/SBM/PROM/14.01,27000000,2700000,540000
144/SPK/EST/14.03,5852651,585265,175580
144/SPK/EST/14.03,5852651,585265,175580
143/SPK/EST/14.03,8587884,858788,257637
143/SPK/EST/14.03,8587884,858788,257637
137/SPK/EST/14.03,5800000,580000,174000
169/SPK/EST/14.01,30293969,3029397,908819
170/SPK/EST/14.01,71539095,7153910,2146173
106/SPK/EST/13.02,3347409,334741,66948
076/SPK/EST/14.01,31790325,3179032,635806
076/SPK/EST/14.01,31790325,3179032,635806
086/SPK/EST/13.02,1007803,100780,20156
054/SBM/ME/14.03,2741591,274159,54832
060/SBM/ME/14.03,3458500,345850,69170
097/SBM/ME/14.01,12263636,1226364,245273
101/SBM/ME/14.01,19452114,1945211,778085
038/SPK/EST/14.05,52733851,5273385,1582016
038/SPK/EST/14.05,52733851,5273385,1582016
166/SPK/EST/14.01,12105180,0,302630
103/SBM/PROM/14.02,2400000,240000,48000
104/SBM/PROM/14.02,12400000,1240000,248000
138/SBM/PRS/14.01,9237600,923760,277128
120/SPK/EST/14.06,4000000,0,100000
043/SBM/RMH/12.04,277443529,27744353,5548871
043/SBM/RMH/12.04,277443529,27744353,5548871
043/SBM/RMH/12.04,277443529,27744353,5548871
043/SBM/RMH/12.04,277443529,27744353,5548871
043/SBM/RMH/12.04,277443529,27744353,5548871
043/SBM/RMH/12.04,277443529,27744353,5548871
007/SPK/EST/14.04,6833895,683390,136678
007/SPK/EST/14.04,6833895,683390,136678
007/SPK/EST/14.05,6833895,683390,136678
007/SPK/EST/14.05,6833895,683390,136678
007/SPK/EST/14.06,6811306,681131,136226
007/SPK/EST/14.06,6811306,681131,136226
008/SPK/EST/14.04,2441014,244101,48820
008/SPK/EST/14.04,2441014,244101,48820
008/SPK/EST/14.05,2441014,244101,48820
008/SPK/EST/14.05,2441014,244101,48820
008/SPK/EST/14.06,2441014,244101,48820
008/SPK/EST/14.06,2441014,244101,48820
131/SBM/PGR/14.01,4810000,0,144300
027/SBM/RMH/14.03,76607590,7660759,1532152
119/SBM/RMH/14.02,248093680,24809368,4961874
119/SBM/RMH/14.02,248093680,24809368,4961874
119/SBM/RMH/14.02,248093680,24809368,4961874
119/SBM/RMH/14.02,248093680,24809368,4961874
119/SBM/RMH/14.02,248093680,24809368,4961874
115/SBM/RMH/14.02,133706540,13370654,2674131
326/SBM/PRS/13.01,2773196,-222680,102021
326/SBM/PRS/13.01,2773196,-222680,102021
326/SBM/PRS/13.01,2773196,-222680,102021
326/SBM/PRS/13.01,2773196,-222680,102021
053/SPK/EST/14.07,55475000,5547500,1109500
394//SBM/ME/14.02,75582500,7558250,0
153/SBM/RMH/14.03,183883710,18388371,5516511
204/SBM/RMH/13.07,19585800,1958580,587574
030/SBM/PRS/13.02,3150000,0,126000
128/SBM/PRS/14.02,5175000,0,155250
135/SBM/PRS/14.01,9495000,0,284850
206/SBM/PRS/13.02,267272950,26727295,5345459
206/SBM/PRS/13.02,267272950,26727295,5345459
206/SBM/PRS/13.02,267272950,26727295,5345459
092/SPK/EST/14.02,29000000,0,870000
302/SBM/RMH/13.04,31783736,3178374,953512
181/SBM/PROM/14.01,193000000,19300000,3860000
139/SBM/RMH/13.06,16107000,1610700,644280
064/SBM/RMH/13.05,134952804,13495280,5398112
064/SBM/RMH/13.05,134952804,13495280,5398112
033/SBM/TMN/14.01,24488182,2448818,734645
038/SPK/EST/14.06,52926664,5292666,1058533
038/SPK/EST/14.06,52926664,5292666,1058533
311/SBM/RMH/13.06,56721042,5672104,1134421
311/SBM/RMH/13.06,56721042,5672104,1134421
366/SBM/RMH/13.007,72595656,7259566,1451913
105/SBM/RMH/14.02,576917523,57691752,11538350
120/SPK/EST/14.07,4000000,0,100000
175/SBM/PRS/14.01,11505528,0,287638
176/SBM/ME/14.01,7216495,0,216495
182/SBM/ME/13.02,9250000,925000,185000
318/SBM/RMH/13.05,41644222,4164422,832884
318/SBM/RMH/13.05,41644222,4164422,832884
145/SBM/RMH/14.03,36794925,3679492,1103848
141/SPK/EST/14.2,8788500,0,263655
016/SBM/RMH/14.04,68637120,6863712,2745485
070/SBM/RMH/14.03,176492862,17649286,7059714
237/SBM/RMH/13.06,55765836,5576584,1115317
365/SBM/RMH/13.06,325784640,32578464,6515693
163/SPK/EST/14.01,41800000,0,1045000
163/SPK/EST/14.01,41800000,0,1045000
144/SPK/EST/14.04,9474909,947491,284247
143/SPK/EST/14.04,10328804,1032880,309864
137/SPK/EST/14.04,5800000,580000,174000
170/SPK/EST/14.02,71539095,7153910,2146173
169/SPK/EST/14.02,30293969,3029397,908819
155/SBM/PRS/14.03,56993311,5699331,2279732
155/SBM/PRS/14.03,56993311,5699331,2279732
155/SBM/PRS/14.03,56993311,5699331,2279732
161/SBM/RMH/13.07,34773180,3477318,1390927
161/SBM/RMH/13.07,34773180,3477318,1390927
161/SBM/RMH/13.07,34773180,3477318,1390927
161/SBM/RMH/13.07,34773180,3477318,1390927
106/SBM/PRS/14.03,127935620,12793562,2558712
187/SBM/PRS/14.01,32535000,0,813375
416/SBM/KNSLTN/14.1,30927895,0,618558
415/SBM/PRS/14/01,10845000,0,271125
415/SBM/EST/14.02,6868500,0,171712
120/SPK/EST/14.08,4000000,0,100000
161/SBM/PRS/14.01,4895000,489500,97900
053/SPK/EST/14.08,55475000,5547500,1109500
356/SBM/RMH/13.07,89999100,8999910,1799982
356/SBM/RMH/13.07,89999100,8999910,1799982
356/SBM/RMH/13.07,89999100,8999910,1799982
356/SBM/RMH/13.07,89999100,8999910,1799982
356/SBM/RMH/13.07,89999100,8999910,1799982
285/SBM/RMH/13.10,41278225,4127823,1238347
285/SBM/RMH/13.10,41278225,4127823,1238347
265/SBM/RMH/13.10,10000501,1000050,300015
265/SBM/RMH/13.10,10000501,1000050,300015
153/SBM/RMH/14.04,97035931,9703593,2911078
182/SBM/PRS/14.01,7978095,797810,159562
082/SBM/RMH/14.04,355239775,35523978,7104796
014/SBM/RMH/14.04,101455805,10145580,4058232
142/SBM/PRS/14.2,50223241,5022324,1004465
142/SBM/PRS/14.2,50223241,5022324,1004465
142/SBM/PRS/14.2,50223241,5022324,1004465
142/SBM/PRS/14.2,50223241,5022324,1004465
152/SBM/RMH/14.01,29128500,2912850,582570
358/SBM/RMH/13.06,156563326,15656333,3131267
385/SPK/RMH/13.09,97521984,9752198,2925660
171/SBM/RMH/14.01,38397090,3839709,1151913
057/SBM/ME/14.01,77900000,7790000,3116000
057/SBM/ME/14.01,77900000,7790000,3116000
057/SBM/ME/14.01,77900000,7790000,3116000
057/SBM/ME/14.01,77900000,7790000,3116000
057/SBM/ME/14.01,77900000,7790000,3116000
057/SBM/ME/14.01,77900000,7790000,3116000
026/SBM/RMH/14.04,195366560,19536656,7814662
127/SBM/RMH/13.07,10604306,1060431,212086
127/SBM/RMH/13.07,10604306,1060431,212086
111/SBM/RMH/13.08,12773900,1277390,255478
111/SBM/RMH/13.08,12773900,1277390,255478
186/SBM/KSL/14.01,15456000,0,386400
190/SPK/EST/14.01,39667500,0,1190025
136/SBM/PRS/14.01,13440000,0,403200
145/SBM/RMH/14.04,37428480,3742848,1122854
276/SBM/RMH/12.07,11656789,1165679,233136
276/SBM/RMH/12.07,11656789,1165679,233136
325/SBM/RMH/12.06,3035787,303579,60716
325/SBM/RMH/12.06,3035787,303579,60716
325/SBM/RMH/12.06,3035787,303579,60716
232/SBM/RMH/12.08,29370916,2937092,587418
232/SBM/RMH/12.08,29370916,2937092,587418
232/SBM/RMH/12.08,29370916,2937092,587418
290/SBM/RMH/12.08,13514967,1351497,270299
290/SBM/RMH/12.08,13514967,1351497,270299
330/SBM/12.07,2720000,272000,54400
330/SBM/12.07,2720000,272000,54400
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
016/SBM/RMH/13.07,10507932,1050793,210159
268/SBM/RMH/13.06,32569422,3256942,651388
268/SBM/RMH/13.06,32569422,3256942,651388
342/SBM/RMH/13.05,14404241,1440424,288085
342/SBM/RMH/13.05,14404241,1440424,288085
179/SBM/PRS/14.01,210067800,21006780,4201356
179/SBM/PRS/14.02,404590583,40459058,8091812
284/SBM/RMH/12.07,20071029,2007103,802841
284/SBM/RMH/12.07,20071029,2007103,802841
132/SBM/RMH/13.08,83835686,8383569,1676714
132/SBM/RMH/13.08,83835686,8383569,1676714
132/SBM/RMH/13.08,83835686,8383569,1676714
132/SBM/RMH/13.08,83835686,8383569,1676714
120/SPK/EST/14.09,4000000,0,100000
373/SBM/RMH/13.04,166822470,16682247,5004674
059/SBM/ME/14.03,2636364,263636,105455
052/SBM/ME/14.03,1965909,196591,78636
143/SPK/EST/14.05,10328804,1032880,309864
153/SBM/RMH/14.05,269364786,26936479,8080944
144/SPK/EST/14.05,9474909,947491,284247
137/SPK/EST/14.05,5800000,580000,174000
169/SPK/EST/14.03,30293969,3029397,908819
170/SPK/EST/14.03,71539096,7153910,2146173
163/SBM/ME/12.03,17450000,1745000,698000
001/SBM/PRS/13.02,172500000,17250000,3450000
001/SBM/PRS/13.04,28750000,2875000,575000
091/SBM/PRS/14.03,20701750,0,517544
091/SBM/PRS/14.03,20701750,0,517544
162/SBM/ME/14.01,41895000,4189500,1675800
162/SBM/ME/14.01,41895000,4189500,1675800
125/SBM/PRS/14.2,93812500,9381250,1876250
125/SBM/PRS/14.2,93812500,9381250,1876250
203/SPK/EST/14.01,82708800,8270880,1654176
071/SBM/RMH/14.03,53727106,5372711,2149084
071/SBM/RMH/14.04,115210771,11521077,2304215
016/SBM/RMH/14.05,274387360,27438736,5487747
070/SBM/RMH/14.04,76129201,7612920,1522584
191/SPK/EST/14.01,11280000,0,338400
105A/SBM/RUKO/14.01,47604215,4760421,952084
105A/SBM/RUKO/14.01,47604215,4760421,952084
105A/SBM/RUKO/14.01,47604215,4760421,952084
105A/SBM/RUKO/14.01,47604215,4760421,952084
105A/SBM/RUKO/14.01,47604215,4760421,952084
105A/SBM/RUKO/14.01,47604215,4760421,952084
177/SPK/EST/14.01,3700000,0,92500
195/SBM/RMH/14.01,28717500,2871750,574350
105A/SBM/RUKO/14.02,157949516,15794952,3158990
336/SBM/RMH/13.07,159816072,15981607,3196321
172/SPK/EST/14.01,4410000,0,110250
053/SPK/EST/14.09,55475000,5547500,1109500
365/SBM/RMH/13.07,127607040,12760704,2552141
168/SPK/EST/14.01,52453699,5245370,1573611
168/SPK/EST/14.01,52453699,5245370,1573611
082/SBM/RMH/14.03,182271274,18227127,3645425
082/SBM/RMH/14.05,274825978,27482598,5496520
015/SBM/RMH/14.04,183978900,18397890,3679578
152/SBM/RMH/14.02,101852655,10185266,2037053
027/SBM/RMH/14.04,161727134,16172713,3234543
067/SBM/RMH/14.04,156626880,15662688,3132538
119/SBM/RMH/14.03,219077600,21907760,4381552
058/SBM/ME/14.01,26600000,2660000,1064000
058/SBM/ME/14.01,26600000,2660000,1064000
058/SBM/ME/14.01,26600000,2660000,1064000
165/SBM/ME/14.01,9519808,951981,190396
165/SBM/ME/14.01,9519808,951981,190396
076/SPK/EST/14.02,1673175,167318,33464
272/SBM/PRS/12.03,12750000,1275000,255000
120/SPK/EST/14.10,4000000,0,100000
188/SBM/KSL/14.01,5400000,0,135000
145/SBM/RMH/14.05,36648720,3664872,1099462
173/SBM/ME/14.01,8204871,0,246146
280/SBM/RMH/12.08,25292651,2529265,505853
280/SBM/RMH/12.08,25292651,2529265,505853
280/SBM/RMH/12.08,25292651,2529265,505853
026/SBM/RMH/14.05,127421249,12742125,5096850
105/SBM/RMH/14.03,235904216,23590422,7077126
344/SBM/RMH/14.07,171722683,17172268,3434454
344/SBM/RMH/14.07,171722683,17172268,3434454
192/SBM/PRS/14.01,11000000,0,330000
290/SBM/RMH/13.08,261549682,26154968,7846490
179/SBM/PRS/14.03,66032767,6603277,1320655
179/SBM/PRS/14.03,66032767,6603277,1320655
179/SBM/PRS/14.03,66032767,6603277,1320655
193/SBM/ME/14.01,7000000,0,210000
194/SPK/EST/14.01,17646000,0,529380
127/SBM/PRS/14.03,38902500,3890250,1556100
189/SPK/EST/14.01,10350000,0,310500
014/SBM/RMH/14.05,62362742,6236274,2494510
264/SBM/RMH/13.07,92169489,9216949,3686780
211/SPK/EST/14.01,47848983,4784898,1435469
206/SBM/PROM/14.01,2564103,0,64103
190/SPK/EST/14.02,35700750,0,1071022
064/SBM/PRS/14.04,98233516,9823352,1964670
064/SBM/PRS/14.04,98233516,9823352,1964670
064/SBM/PRS/14.04,98233516,9823352,1964670
168/SPK/EST/14.02,52717473,5271747,1581524
168/SPK/EST/14.02,52717473,5271747,1581524
319/SBM/RMH/13.06,396404915,39640492,15856197
319/SBM/RMH/13.06,396404915,39640492,15856197
200/SPK/EST/14.01,9600000,0,288000
199/SPK/EST/14.01,4800000,0,144000
330/SBM/PROM/13.04,607857141,60785714,12157143
330/SBM/PROM/13.04,607857141,60785714,12157143
330/SBM/PROM/13.04,607857141,60785714,12157143
330/SBM/PROM/13.04,607857141,60785714,12157143
330/SBM/PROM/13.04,607857141,60785714,12157143
330/SBM/PROM/13.04,607857141,60785714,12157143
153/SBM/RMH/14.06,253088593,25308859,7592658
298/SBM/JPO/13.05,269500998,26950100,8085030
298/SBM/JPO/13.05,269500998,26950100,8085030
298/SBM/JPO/13.05,269500998,26950100,8085030
298/SBM/JPO/13.05,269500998,26950100,8085030
201/SPK/EST/14.01,6185567,0,154639
120/SPK/EST/14.11,4000000,0,100000
113/SBM/PRS/14.01,77400818,7740082,2322025
113/SBM/PRS/14.01,77400818,7740082,2322025
203/SPK/EST/14.02,179202400,17920240,3584048
211/SPK/EST/14.02,47848983,4784898,1435469
137/SPK/EST/14.06,5800000,580000,174000
144/SPK/EST/14.06,9474909,947491,284247
143/SPK/EST/14.06,10328804,1032880,309864
170/SPK/EST/14.04,71539096,7153910,2146173
169/SPK/EST/14.04,30293969,3029397,908819
205/SBM/PRS/14.01,8863500,0,221588
183/SBM/RMH/14.01,100767521,10076752,2015350
183/SBM/RMH/14.01,100767521,10076752,2015350
238/SBM/RMH/13.07,92275200,9227520,1845504
231/SBM/RMH/13.07,26282046,2628205,525641
231/SBM/RMH/13.07,26282046,2628205,525641
208/SBM/ME/14.01,42750000,4275000,855000
208/SBM/ME/14.01,42750000,4275000,855000
097/SBM/ME/14.02,645455,64545,12909
101/SBM/ME/14.02,1023795,102380,40952
198/SPK/EST/14.01,6818000,0,204540
185/SPK/EST/14.01,7470000,0,224100
105A/SBM/RUKO/14.03,82093556,8209356,2462807
217/SBM/PRS/14.01,77010300,0,1925258
209/SBM/PRS/14.01,7000000,0,175000
184/SPK/EST/14.01,8735250,0,262058
184/SPK/EST/14.01,8735250,0,262058
184/SPK/EST/14.01,8735250,0,262058
195/SBM/RMH/14.02,27027954,2702795,540559
187/SBM/PRS/14.02,36150000,0,903750
197/SBM/RMH/14.01,73114110,7311411,1462282
204/SBM/RMH/13.08,11053249,1105325,331597
204/SBM/RMH/13.08,11053249,1105325,331597
204/SBM/RMH/13.08,11053249,1105325,331597
