project_id,no_spk,no_bap,no,date,termyn,job_percent,payment_percent,nilai,retensi
3,223/SBM/1/5.26.1/IX/12,BAP 13-0184,223/SBM/1/5.26.1/IX/12,2012-10-20,2,13,13,96875520,4843776
3,006/SBM/1/1.4.4/I/12,BAP 13-0185,006/SBM/1/1.4.4/I/12,2012-01-30,1,100,95,43181818,0
3,254/SBM/1/5.26.1/X/12,BAP 13-0186,254/SBM/1/5.26.1/X/12,2012-12-22,3,17,17,74349990,3717500
3,055/SPK/EST/CG/III/13,BAP 13-0187,055/SPK/EST/CG/III/13,2013-03-01,1,8,8,45475000,0
3,025/SPK/EST/CG/II/13,BAP 13-0188,025/SPK/EST/CG/II/13,2013-03-22,1,50,50,6998958,0
3,251/SBM/1/3.4.4/X/12,BAP 13-0189,251/SBM/1/3.4.4/X/12,2012-10-12,1,100,45,8550000,0
3,014/SPK/EST/CG/I/13,BAP 13-0190,014/SPK/EST/CG/I/13,2013-01-29,0,0,50,39565000,0
3,014/SPK/EST/CG/I/13,BAP 13-0190,014/SPK/EST/CG/I/13,2013-01-29,1,100,45,35608500,0
3,280/SBM/1/26.26.1/XI/12,BAP 13-0191,280/SBM/1/26.26.1/XI/12,2012-11-12,1,32,17,203799528,19397786
3,025/SPK/EST/CG/II/13,BAP 13-0192,025/SPK/EST/CG/II/13,2013-04-22,2,50,45,6299062,0
3,117/SBM/1/37.2.4/VI/12,BAP 13-0193,117/SBM/1/37.2.4/VI/12,2012-09-30,2,0,5,5447227,0
3,063/SBM/1/29.26.1/III/13,BAP 13-0194,063/SBM/1/29.26.1/III/13,2013-03-27,1,100,95,7655314,0
3,190/SBM/1/37.2.4/VIII/12,BAP 13-0195,190/SBM/1/37.2.4/VIII/12,2012-12-13,2,0,5,4500000,0
3,263/SBM/1/37.2.4/X/12,BAP 13-0196,263/SBM/1/37.2.4/X/12,2012-10-30,2,0,5,4034250,0
3,166/SBM/1/38.26.1/VII/12,BAP 13-0197,166/SBM/1/38.26.1/VII/12,2012-10-10,4,16,16,271595429,13579771
3,147/SBM/1/5.26.1/VII/12,BAP 13-0198,147/SBM/1/5.26.1/VII/12,2012-09-06,3,16,16,266423580,13321179
3,270/SBM/1/31.26.1/X/12,BAP 13-0199,270/SBM/1/31.26.1/X/12,2012-12-30,3,15,15,80974320,4048716
3,050/SBM/1/31.26.1/II/13,BAP 13-0200,050/SBM/1/31.26.1/II/13,2013-02-27,0,0,15,39942000,0
3,044/SBM/1/31.26.1/II/13,BAP 13-0201,044/SBM/1/31.26.1/II/13,2013-02-27,0,0,15,39942000,0
3,064/SBM/1/31.26.1/III/13,BAP 13-0202,064/SBM/1/31.26.1/III/13,2013-03-20,0,0,15,62118000,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0203,225/SBM/1/35.3.4/IX/12,2012-09-24,1,100,45,25544864,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0203,IL.002/T-225/12,2012-10-23,0,0,50,9582273,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0203,IL.002/T-225/12,2012-10-23,1,100,45,8624045,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0203,IL.003/T-225/12,2013-02-15,0,0,50,6484750,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0203,IL.003/T-225/12,2013-02-15,1,100,45,5836275,0
3,284/SBM/1/38.26.1/XI/12,BAP 13-0204,284/SBM/1/38.26.1/XI/12,2012-12-07,2,34,34,220435875,11021794
3,042/SBM/1/27.4.4/II/13,BAP 13-0205,042/SBM/1/27.4.4/II/13,2013-02-28,1,100,95,6227250,0
3,033/SBM/1/36.12.5/II/13,BAP 13-0207,033/SBM/1/36.12.5/II/13,2013-02-18,0,0,30,252600000,0
3,167/SBM/1/36.26.1/VII/12,BAP 13-0208,167/SBM/1/36.26.1/VII/12,2012-12-30,6,25,25,108918656,5445933
3,233/SBM/1/36.26.1/X/12,BAP 13-0209,233/SBM/1/36.26.1/X/12,2012-12-02,3,8,8,34965364,1748268
3,106/SBM/1/1.6.6/V/12,BAP 13-0210,106/SBM/1/1.6.6/V/12,2012-05-30,0,0,15,19383853,0
3,106/SBM/1/1.6.6/V/12,BAP 13-0210,106/SBM/1/1.6.6/V/12,2012-05-30,1,100,80,103380548,0
3,109/SBM/1/26.12.5/V/12,BAP 13-0211,109/SBM/1/26.12.5/V/12,2012-09-05,2,0,10,525761,0
3,163/SBM/1/38.6.6/VII/12,BAP 13-0213,163/SBM/1/38.6.6/VII/12,2012-07-23,1,32,17,59330000,5584000
3,163/SBM/1/38.6.6/VII/12,BAP 13-0213,163/SBM/1/38.6.6/VII/12,2012-08-23,2,17,17,59330000,2966500
3,163/SBM/1/38.6.6/VII/12,BAP 13-0213,163/SBM/1/38.6.6/VII/12,2012-09-23,3,17,17,59330000,2966500
3,163/SBM/1/38.6.6/VII/12,BAP 13-0213,163/SBM/1/38.6.6/VII/12,2012-10-23,4,17,17,59330000,2966500
3,163/SBM/1/38.6.6/VII/12,BAP 13-0213,163/SBM/1/38.6.6/VII/12,2012-11-23,5,17,17,59330000,2966500
3,324/SBM/1/34.3.4/XII/12,BAP 13-0214,324/SBM/1/34.3.4/XII/12,2012-12-19,1,100,45,45630180,0
3,324/SBM/1/34.3.4/XII/12,BAP 13-0214,IL.002/K-324/12,2013-01-18,0,0,50,-774591,0
3,324/SBM/1/34.3.4/XII/12,BAP 13-0214,IL.002/K-324/12,2013-01-18,1,100,45,-697132,0
3,228/SBM/1/5.26.1/IX/12,BAP 13-0215,228/SBM/1/5.26.1/IX/12,2012-10-21,2,15,15,132504697,6625235
3,169/SBM/1/38.3.4/VII/12,BAP 13-0216,169/SBM/1/38.3.4/VII/12,2012-08-31,2,10,10,40000000,2000000
3,169/SBM/1/38.3.4/VII/12,BAP 13-0216,169/SBM/1/38.3.4/VII/12,2012-09-30,3,11,11,42000000,2100000
3,169/SBM/1/38.3.4/VII/12,BAP 13-0216,169/SBM/1/38.3.4/VII/12,2012-10-30,4,17,17,68000000,3400000
3,169/SBM/1/38.3.4/VII/12,BAP 13-0216,169/SBM/1/38.3.4/VII/12,2012-11-30,5,17,17,68000000,3400000
3,169/SBM/1/38.3.4/VII/12,BAP 13-0216,IL.002/T-169/12,2013-03-19,0,0,15,2710909,0
3,169/SBM/1/38.3.4/VII/12,BAP 13-0216,IL.002/T-169/12,2013-03-19,1,100,85,15361818,903636
3,203/SPK/EST/CG/IX/12,BAP 13-0217,203/SPK/EST/CG/IX/12,2012-12-27,2,0,5,8224925,0
3,016/SBM/1/38.26.1/I/13,BAP 13-0218,016/SBM/1/38.26.1/I/13,2013-01-30,0,0,15,48206991,0
3,032/SBM/Prom/Mkt/II/13,BAP 13-0219,032/SBM/Prom/Mkt/II/13,2013-02-13,1,50,50,245250000,0
3,146/SBM/1/36.26.1/VII/12,BAP 13-0220,146/SBM/1/36.26.1/VII/12,2012-11-06,5,15,15,147845010,7392251
3,033/SBM/1/36.12.5/II/13,BAP 13-0225,033/SBM/1/36.12.5/II/13,2013-02-18,1,60,30,252600000,0
3,022/SBM/1/38.26.1/II/12,BAP 13-0226,022/SBM/1/38.26.1/II/12,2012-05-06,4,5,5,7824905,391245
3,022/SBM/1/38.26.1/II/12,BAP 13-0226,022/SBM/1/38.26.1/II/12,2012-06-06,5,8,8,11690596,584530
3,022/SBM/1/38.26.1/II/12,BAP 13-0226,IL.004/T-022/12,2013-04-04,0,0,15,4863545,0
3,022/SBM/1/38.26.1/II/12,BAP 13-0226,IL.007/T-022/12,2013-04-04,0,0,15,58500,0
3,022/SBM/1/38.26.1/II/12,BAP 13-0226,IL.004/T-022/12,2013-04-04,1,100,85,27560091,1621182
3,022/SBM/1/38.26.1/II/12,BAP 13-0226,IL.007/T-022/12,2013-04-04,1,100,85,331500,19500
3,158/SBM/1/1.12.5/VII/12,BAP 13-0227,158/SBM/1/1.12.5/VII/12,2012-11-01,2,0,10,1945546,0
3,158/SBM/1/1.12.5/VII/12,BAP 13-0227,IL.001/K-158/12,2012-11-01,2,0,10,-319909,0
3,091/SBM/1/36.12.5/IV/12,BAP 13-0228,091/SBM/1/36.12.5/IV/12,2012-08-12,2,0,10,912000,0
3,091/SBM/1/36.12.5/IV/12,BAP 13-0228,IL.002/K-091/12,2012-08-12,2,0,10,-179273,0
3,159/SBM/1/1.12.5/VII/12,BAP 13-0229,159/SBM/1/1.12.5/VII/12,2012-10-29,2,0,10,485273,0
3,299/SBM/1/38.26.1/XI/12,BAP 13-0230,299/SBM/1/38.26.1/XI/12,2012-11-20,1,33,18,327577261,29716699
3,019/SBM/1/34.3.4/II/13,BAP 13-0231,019/SBM/1/34.3.4/II/13,2013-02-04,1,100,95,13224864,0
3,080/SBPK/EST/CG/IV/13,BAP 13-0232,080/SBPK/EST/CG/IV/13,2013-04-03,0,0,50,17623309,0
3,077//SBM/1/9.3.4/IV/13,BAP 13-0234,077//SBM/1/9.3.4/IV/13,2013-04-03,1,100,100,8333333,416667
3,078/SPK/EST/CG/IV/13,BAP 13-0235,078/SPK/EST/CG/IV/13,2013-04-08,1,100,95,6817200,0
3,175/SBM/1/35.26.1/VIII/12,BAP 13-0236,175/SBM/1/35.26.1/VIII/12,2012-12-02,5,8,8,29273016,1463651
3,007/SPK/EST/CG/I/13,BAP 13-0237,007/SPK/EST/CG/I/13,2013-04-17,4,17,17,3600000,0
3,079/SPK/EST/CG/IV/13,BAP 13-0239,079/SPK/EST/CG/IV/13,2013-04-03,1,100,95,16288329,0
3,165/SBM/1/34.13.4/VII/12,BAP 13-0240,165/SBM/1/34.13.4/VII/12,2012-07-24,1,100,45,54000000,0
3,165/SBM/1/34.13.4/VII/12,BAP 13-0240,IL.001/K-165/12,2013-04-18,0,0,50,-62100,0
3,165/SBM/1/34.13.4/VII/12,BAP 13-0240,IL.003/T-165/12,2013-04-18,0,0,50,3336800,0
3,165/SBM/1/34.13.4/VII/12,BAP 13-0240,IL.001/K-165/12,2013-04-18,1,100,45,-55890,0
3,165/SBM/1/34.13.4/VII/12,BAP 13-0240,IL.003/T-165/12,2013-04-18,1,100,45,3003120,0
3,279/SBM/1/27.26.2/XI/12,BAP 13-0241,279/SBM/1/27.26.2/XI/12,2012-12-12,2,30,30,569954129,28497706
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,283/SBM/1/19.3.4/XI/12,2013-01-18,2,0,5,11000000,0
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,IL.001/T-283/12,2013-02-14,2,0,5,300000,0
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,IL.001/T-283/12,2013-04-18,0,0,50,3000000,0
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,IL.002/T-283/12,2013-04-18,0,0,50,1971939,0
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,IL.002/T-283/12,2013-04-18,1,100,45,1774745,0
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,IL.001/T-283/12,2013-04-18,1,100,45,2700000,0
3,283/SBM/1/19.3.4/XI/12,BAP 13-0242,IL.002/T-283/12,2013-05-18,2,0,5,197194,0
3,238/SBM/1/26.26.1/X/12,BAP 13-0243,238/SBM/1/26.26.1/X/12,2012-12-03,3,9,9,116634816,5831741
3,035/SBM/1/36.26.1/II/13,BAP 13-0244,035/SBM/1/36.26.1/II/13,2013-02-20,1,25,10,119624445,14944093
3,314/SBM/1/1.1.7/XII/12,BAP 13-0245,314/SBM/1/1.1.7/XII/12,2012-12-07,1,100,100,21916500,0
3,041/SBM/1/36.1.8/II/13,BAP 13-0246,041/SBM/1/36.1.8/II/13,2013-02-28,1,100,100,2500000,0
3,023/SBM/1/1.1.7/II/13,BAP 13-0247,023/SBM/1/1.1.7/II/13,2013-02-08,1,100,100,5500000,0
3,247/SBM/1/38.26.1/X/12,BAP 13-0248,247/SBM/1/38.26.1/X/12,2013-01-15,4,11,11,74940390,3747019
3,134/SBM/1/36.26.1/VI/12,BAP 13-0249,134/SBM/1/36.26.1/VI/12,2012-10-22,5,5,5,7140000,357000
3,041/SBM/1/36.26.1/II/12,BAP 13-0250,041/SBM/1/36.26.1/II/12,2012-08-17,7,5,5,81090000,4054500
3,120/SBM/1/38.26.1/VI/12,BAP 13-0251,120/SBM/1/38.26.1/VI/12,2012-10-14,6,7,7,67848108,3392405
3,254/SBM/1/5.26.1/X/12,BAP 13-0252,254/SBM/1/5.26.1/X/12,2013-01-22,4,10,10,45060600,2253030
3,276/SBM/1/38.26.1/XI/12,BAP 13-0254,276/SBM/1/38.26.1/XI/12,2012-12-07,2,13,13,75668925,3783446
3,325/SBM/1/38.26.1/XII/12,BAP 13-0260,325/SBM/1/38.26.1/XII/12,2013-01-20,2,22,22,31208504,1560424
3,325/SBM/1/38.26.1/XII/12,BAP 13-0260,IL.001/T-325/12,2013-04-23,0,0,15,823573,0
3,325/SBM/1/38.26.1/XII/12,BAP 13-0260,IL.001/T-325/12,2013-04-23,1,43,28,1555691,3060805
3,325/SBM/1/38.26.1/XII/12,BAP 13-0260,IL.001/T-325/12,2013-04-23,2,15,15,821922,41099
3,221/SBM/1/35.26.1/IX/12,BAP 13-0261,221/SBM/1/35.26.1/IX/12,2012-12-20,4,19,19,199860617,9993031
3,330/SBM/1/38.26.1/XII/12,BAP 13-0263,330/SBM/1/38.26.1/XII/12,2012-12-21,0,0,15,19387500,0
3,330/SBM/1/38.26.1/XII/12,BAP 13-0263,330/SBM/1/38.26.1/XII/12,2012-12-21,1,35,20,25539800,2246365
3,330/SBM/1/38.26.1/XII/12,BAP 13-0264,330/SBM/1/38.26.1/XII/12,2013-01-21,2,24,24,30916600,1545830
3,074/SBM/1/36.26.1/III/13,BAP 13-0265,074/SBM/1/36.26.1/III/13,2013-03-22,0,0,15,95696727,0
3,047/SPK/EST/CG/II/13,BAP 13-0266,047/SPK/EST/CG/II/13,2013-03-28,2,17,17,67869520,0
3,047/SPK/EST/CG/II/13,BAP 13-0266,IL.001/K-047/13,2013-04-16,1,0,100,-1824567,0
3,066/SBM/1/31.26.1/III/13,BAP 13-0267,066/SBM/1/31.26.1/III/13,2013-03-19,0,0,15,79878000,0
3,075/SBM/1/35.26.1/III/13,BAP 13-0268,075/SBM/1/35.26.1/III/13,2013-03-28,0,0,15,28066500,0
3,329/SBM/Prom/Mkt/XII/12,BAP 13-0269,329/SBM/Prom/Mkt/XII/12,2013-03-08,3,0,5,10875000,0
3,034/SBM/1/38.26.1/II/13,BAP 13-0270,034/SBM/1/38.26.1/II/13,2013-02-20,0,0,15,241605000,0
3,290/SBM/1/34.26.1/XI/12,BAP 13-0271,290/SBM/1/34.26.1/XI/12,2012-11-14,1,30,15,96786564,9777418
3,232/SBM/1/34.26.1/IX/12,BAP 13-0273,232/SBM/1/34.26.1/IX/12,2012-09-21,1,47,32,420330221,30892691
3,232/SBM/1/34.26.1/IX/12,BAP 13-0273,IL.001/T-232/12,2013-02-28,0,0,15,17885045,0
3,232/SBM/1/34.26.1/IX/12,BAP 13-0273,IL.001/T-232/12,2013-02-28,1,47,32,38059377,2797221
3,071/SBM/1/35.26.1/III/12,BAP 13-0274,071/SBM/1/35.26.1/III/12,2012-06-20,4,10,10,120529178,6026459
3,071/SBM/1/35.26.1/III/12,BAP 13-0274,071/SBM/1/35.26.1/III/12,2012-07-20,5,10,10,120529178,6026459
3,071/SBM/1/35.26.1/III/12,BAP 13-0274,Add-01-071/12,2012-09-14,5,11,11,-44715017,-2235751
3,071/SBM/1/35.26.1/III/12,BAP 13-0274,Add-01-071/12,2012-07-14,3,5,5,-20473909,-1023695
3,071/SBM/1/35.26.1/III/12,BAP 13-0274,Add-01-071/12,2012-08-14,4,5,5,-20473909,-1023695
3,222/SBM/1/30.26.1/IX/12,BAP 13-0277,222/SBM/1/30.26.1/IX/12,2012-11-20,3,14,14,99830800,4991540
3,222/SBM/1/30.26.1/IX/12,BAP 13-0277,Add-01-222/12,2013-04-25,0,0,15,13561636,0
3,222/SBM/1/30.26.1/IX/12,BAP 13-0277,Add-01-222/12,2013-04-25,1,43,28,25616440,15616132
3,222/SBM/1/30.26.1/IX/12,BAP 13-0277,Add-01-222/12,2013-04-25,2,17,17,15086551,754479
3,023/SBM/1/35.26.1/II/12,BAP 13-0278,023/SBM/1/35.26.1/II/12,2013-01-07,6,0,3,24568698,0
3,059/SBM/1/10.27.3/III/13,BAP 13-0279,059/SBM/1/10.27.3/III/13,2013-02-28,1,55,50,77500000,0
3,055/SPK/EST/CG/III/13,BAP 13-0280,055/SPK/EST/CG/III/13,2013-04-01,2,8,8,45475000,0
3,305/SBM/1/38.26.1/XI/12,BAP 13-0281,305/SBM/1/38.26.1/XI/12,2012-12-27,2,25,25,158089514,7904476
3,296/SBM/1/38.26.1/XI/12,BAP 13-0283,296/SBM/1/38.26.1/XI/12,2012-11-23,1,38,23,194623636,16072091
3,085/SBM/1/35.26.1/IV/13,BAP 13-0284,085/SBM/1/35.26.1/IV/13,2013-04-02,0,0,15,53320500,0
3,089/SBM/1/5.26.1/IV/13,BAP 13-0285,089/SBM/1/5.26.1/IV/13,2013-04-09,0,0,15,66780000,0
3,096/SBM/1/36.26.1/IV/13,BAP 13-0286,096/SBM/1/36.26.1/IV/13,2013-04-04,0,0,15,119460003,0
3,147/SBM/1/5.26.1/VII/12,BAP 13-0287,147/SBM/1/5.26.1/VII/12,2012-10-06,4,9,9,156009210,7800461
3,005/SBM/1/38.7.6/I/13,BAP 13-0288,005/SBM/1/38.7.6/I/13,2013-01-15,0,0,50,15761354,0
3,005/SBM/1/38.7.6/I/13,BAP 13-0288,005/SBM/1/38.7.6/I/13,2013-01-15,1,100,45,14185218,0
3,069/SBM/1/35.26.1/III/12,BAP 13-0289,069/SBM/1/35.26.1/III/12,2013-02-23,7,0,3,22284249,0
3,046/SPK/EST/CG/II/13,BAP 13-0290,046/SPK/EST/CG/II/13,2013-02-28,0,0,50,17021490,0
3,046/SPK/EST/CG/II/13,BAP 13-0290,046/SPK/EST/CG/II/13,2013-03-28,1,100,45,15319341,0
3,046/SPK/EST/CG/II/13,BAP 13-0290,Add-01-046/13,2013-04-15,0,0,50,-3130490,0
3,046/SPK/EST/CG/II/13,BAP 13-0290,Add-01-046/13,2013-04-15,1,100,45,-2817441,0
3,072/SBM/1/1.1.8/III/13,BAP 13-0291,072/SBM/1/1.1.8/III/13,2013-03-22,0,0,25,50000000,0
3,166/SBM/1/38.26.1/VII/12,BAP 13-0292,166/SBM/1/38.26.1/VII/12,2012-11-10,5,12,12,197089966,9854498
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,162/SBM/1/38.5.6/VII/12,2012-07-23,1,32,17,445400000,41920000
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,162/SBM/1/38.5.6/VII/12,2012-08-23,2,17,17,445400000,22270000
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,162/SBM/1/38.5.6/VII/12,2012-09-23,3,17,17,445400000,22270000
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,162/SBM/1/38.5.6/VII/12,2012-10-23,4,17,17,445400000,22270000
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,162/SBM/1/38.5.6/VII/12,2012-11-23,5,17,17,445400000,22270000
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,Add.01-162/12,2013-04-09,0,0,15,-56145000,0
3,162/SBM/1/38.5.6/VII/12,BAP 13-0293,Add.01-162/12,2013-04-09,1,100,85,-318155000,-18715000
3,225/SBM/1/35.3.4/IX/12,BAP 13-0294,225/SBM/1/35.3.4/IX/12,2013-01-16,2,0,5,2838318,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0294,IL.002/T-225/12,2013-06-30,2,0,5,958227,0
3,225/SBM/1/35.3.4/IX/12,BAP 13-0294,IL.003/T-225/12,2013-06-30,2,0,5,648475,0
3,320/SBM/1/31.26.1/XII/12,BAP 13-0296,320/SBM/1/31.26.1/XII/12,2013-01-05,2,34,34,88781616,4439081
3,253/SBM/1/36.12.5/X/12,BAP 13-0297,253/SBM/1/36.12.5/X/12,2012-11-17,2,65,30,60000000,0
3,038/SBM/1/1.12.5/II/13,BAP 13-0298,038/SBM/1/1.12.5/II/13,2013-02-22,0,0,30,28909091,0
3,038/SBM/1/1.12.5/II/13,BAP 13-0298,038/SBM/1/1.12.5/II/13,2013-02-22,1,35,30,28909091,0
3,038/SBM/1/1.12.5/II/13,BAP 13-0298,038/SBM/1/1.12.5/II/13,2013-03-22,2,65,30,28909091,0
3,029/SPK/EST/CG/II/13,BAP 13-0299,029/SPK/EST/CG/II/13,2013-02-18,0,0,30,5863637,0
3,029/SPK/EST/CG/II/13,BAP 13-0299,029/SPK/EST/CG/II/13,2013-02-18,1,100,60,11727273,0
3,094/SBM/1/31.12.5/IV/13,BAP 13-0300,094/SBM/1/31.12.5/IV/13,2013-04-11,1,100,90,22610250,0
3,094/SBM/1/31.12.5/IV/13,BAP 13-0300,IL.001/K-094/13,2013-05-02,1,100,90,-2187000,0
3,003/SBM/1/31.13.4/I/13,BAP 13-0301,003/SBM/1/31.13.4/I/13,2013-01-15,0,0,50,13020834,0
3,003/SBM/1/31.13.4/I/13,BAP 13-0301,003/SBM/1/31.13.4/I/13,2013-01-15,1,100,45,11718750,0
3,092/SBM/1/36.1.3/IV/13,BAP 13-0302,092/SBM/1/36.1.3/IV/13,2013-04-16,1,100,100,8333333,0
3,167/SBM/1/36.26.1/VII/12,BAP 13-0303,167/SBM/1/36.26.1/VII/12,2013-01-30,7,12,12,54017288,2700864
3,036/SBM/1/36.26.1/II/13,BAP 13-0305,036/SBM/1/36.26.1/II/13,2013-02-20,1,30,15,138502078,14079137
3,233/SBM/1/36.26.1/X/12,BAP 13-0306,233/SBM/1/36.26.1/X/12,2013-01-02,4,13,13,56757936,2837897
3,080/SBPK/EST/CG/IV/13,BAP 13-0307,080/SBPK/EST/CG/IV/13,2013-04-16,1,100,45,15860978,0
3,183/SBM/1/38.26.1/VIII/12,BAP 13-0308,183/SBM/1/38.26.1/VIII/12,2012-10-10,3,25,25,121877210,6093861
3,053/SPK/EST/CG/III/13,BAP 13-0309,053/SPK/EST/CG/III/13,2013-03-08,0,0,50,39508182,0
3,053/SPK/EST/CG/III/13,BAP 13-0309,053/SPK/EST/CG/III/13,2013-03-08,1,100,45,35557364,0
3,062/SBM/1/35.26.1/III/13,BAP 13-0310,062/SBM/1/35.26.1/III/13,2013-03-28,0,0,15,102060000,0
3,102/SBM/1/38.26.1/IV/13,BAP 13-0311,102/SBM/1/38.26.1/IV/13,2013-04-18,0,0,15,128817818,0
3,048/SBM/1/36.26.1/II/13,BAP 13-0312,048/SBM/1/36.26.1/II/13,2013-02-27,0,0,15,24960000,0
3,050/SBM/1/31.26.1/II/13,BAP 13-0313,050/SBM/1/31.26.1/II/13,2013-02-27,1,22,7,19598208,2977010
3,010/SBM/1/36.26.1/12,BAP 13-0314,010/SBM/1/36.26.1/12,2012-05-12,5,21,21,274951544,13747577
3,010/SBM/1/36.26.1/12,BAP 13-0314,IL.003/T-010/12,2012-12-18,0,0,15,425045,0
3,010/SBM/1/36.26.1/12,BAP 13-0314,IL.003/T-010/12,2012-12-18,1,100,85,2408591,141682
3,010/SBM/1/36.26.1/12,BAP 13-0314,IL.008/T-010/12,2013-02-28,0,0,15,425690,0
3,010/SBM/1/36.26.1/12,BAP 13-0314,IL.008/T-010/12,2013-02-28,1,100,85,2412244,141897
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,009/SBM/1/36.26.1/I/12,2012-06-12,6,16,16,194775313,9738766
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,IL.005/T-009/12,2012-11-09,0,0,15,425045,0
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,IL.005/T-009/12,2012-11-09,1,100,85,2408591,141682
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,IL.006/T-009/12,2012-11-26,0,0,15,3198682,0
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,IL.006/T-009/12,2012-11-26,1,100,85,18125863,1066227
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,IL.007/T-009/12,2012-11-30,0,0,15,425045,0
3,009/SBM/1/36.26.1/I/12,BAP 13-0315,IL.007/T-009/12,2012-11-30,1,100,85,2408591,141682
3,049/SBM/1/36.26.1/II/12,BAP 13-0316,049/SBM/1/36.26.1/II/12,2012-06-16,6,11,11,97910340,4895517
3,049/SBM/1/36.26.1/II/12,BAP 13-0316,IL.006/T-049/12,2013-02-11,0,0,15,3439091,0
3,049/SBM/1/36.26.1/II/12,BAP 13-0316,IL.006/T-049/12,2013-02-11,1,100,85,19488182,1146364
3,090/SPK/EST/CG/IV/13,BAP 13-0317,090/SPK/EST/CG/IV/13,2013-04-10,1,100,95,10602950,0
3,215/SPK/EST/CG/IX/12,BAP 13-0318,215/SPK/EST/CG/IX/12,2013-01-08,2,0,5,1456000,0
3,030/SBM/1/1.13.4/II/13,BAP 13-0319,030/SBM/1/1.13.4/II/13,2013-02-18,1,100,95,59850000,0
3,177/SPK/EST/CG/VIII/12,BAP 13-0320,177/SPK/EST/CG/VIII/12,2013-01-29,3,0,5,1814823,0
3,033/SBM/1/36.12.5/II/13,BAP 13-0321,033/SBM/1/36.12.5/II/13,2013-03-18,2,70,30,252600000,0
3,057/SBM/1/38.12.5/III/13,BAP 13-0322,057/SBM/1/38.12.5/III/13,2013-03-08,0,0,30,13703455,0
3,057/SBM/1/38.12.5/III/13,BAP 13-0322,057/SBM/1/38.12.5/III/13,2013-03-08,1,30,30,13703455,0
3,057/SBM/1/38.12.5/III/13,BAP 13-0322,057/SBM/1/38.12.5/III/13,2013-04-08,2,70,30,13703455,0
3,058/SBM/1/38.12.5/III/13,BAP 13-0323,058/SBM/1/38.12.5/III/13,2013-03-08,0,0,30,6921818,0
3,058/SBM/1/38.12.5/III/13,BAP 13-0323,058/SBM/1/38.12.5/III/13,2013-03-08,1,30,30,6921818,0
3,058/SBM/1/38.12.5/III/13,BAP 13-0323,058/SBM/1/38.12.5/III/13,2013-04-08,2,70,30,6921818,0
3,073/SBM/1/38.4.4/III/13,BAP 13-0325,073/SBM/1/38.4.4/III/13,2013-03-27,0,0,15,18355373,0
3,073/SBM/1/38.4.4/III/13,BAP 13-0325,073/SBM/1/38.4.4/III/13,2013-04-08,1,50,35,42829203,3059229
3,262/SBM/1/19.6.6/X/12,BAP 13-0326,262/SBM/1/19.6.6/X/12,2012-12-29,2,0,5,1216850,0
3,297/SBM/1/1.6.6/XI/12,BAP 13-0327,297/SBM/1/1.6.6/XI/12,2012-11-23,1,100,45,85909091,0
3,304/SBM/1/27.5.6/XI/12,BAP 13-0328,304/SBM/1/27.5.6/XI/12,2013-02-17,3,0,5,7200000,0
3,081/SBM/1/35.5.6/IV/12,BAP 13-0332,081/SBM/1/35.5.6/IV/12,2012-08-24,3,0,5,3181750,0
3,004/SBM/1/38.5.6/I/13,BAP 13-0333,004/SBM/1/38.5.6/I/13,2013-01-15,0,55,50,28925000,0
3,004/SBM/1/38.5.6/I/13,BAP 13-0334,004/SBM/1/38.5.6/I/13,2013-01-15,1,25,25,14462500,0
3,004/SBM/1/38.5.6/I/13,BAP 13-0334,004/SBM/1/38.5.6/I/13,2013-02-15,2,20,20,11570000,0
3,109/SBM/1/38.26.1/IV/13,BAP 13-0335,109/SBM/1/38.26.1/IV/13,2013-04-04,0,0,15,250524750,0
3,007/SPK/EST/CG/I/13,BAP 13-0336,007/SPK/EST/CG/I/13,2013-05-17,5,17,17,3600000,0
3,047/SPK/EST/CG/II/13,BAP 13-0337,047/SPK/EST/CG/II/13,2013-04-28,3,17,17,67869520,0
3,254/SBM/1/5.26.1/X/12,BAP 13-0338,254/SBM/1/5.26.1/X/12,2013-02-22,5,10,10,41681055,2084053
