66,062/SPK/EST/BP3/XII/17,BAP 18-0087,2018-07-31,1,0.00,100.00,-150000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0088,2018-05-19,6,8.33,8.33,10200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0088,2018-07-31,1,0.00,100.00,-1000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0089,2018-04-15,6,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0089,2018-07-31,1,0.00,100.00,-150000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0090,2018-05-15,7,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0090,2018-07-31,1,0.00,100.00,-50000.00,0.00
66,010/MMB/1/1.5.4/III/18,BAP 18-0091,2018-03-01,1,0.00,100.00,67000000.00,0.00
66,015/MMB/1/1.26.1/V/18,BAP 18-0092,2018-05-02,1,33.00,18.00,318708000.00,29214900.00
66,013/MMB/1/1.26.1/IV/18,BAP 18-0093,2018-08-13,2,17.00,17.00,296106000.00,14805300.00
66,031/MMB/1/1.26.1/VI/17,BAP 18-0094,2017-10-06,5,27.00,12.00,207878400.00,10393920.00
66,057/MMB/1/1.26.1/XI/17,BAP 18-0095,2018-02-06,4,22.00,22.00,130900000.00,6545000.00
66,057/MMB/1/1.26.1/XI/17,BAP 18-0095,2018-03-06,5,17.00,17.00,101150000.00,5057500.00
66,059/SPK/EST/BP1/17,BAP 18-0096,2018-06-15,8,0.00,8.33,37000000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0096,2018-08-14,1,0.00,100.00,-200000.00,0.00
66,027/MMB/SPK/EST/BP1/VIII/18,BAP 18-0097,2018-08-08,1,100.00,100.00,11700000.00,585000.00
66,027/MMB/SPK/EST/BP1/VIII/18,BAP 18-0097,2018-11-20,2,0.00,5.00,585000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0098,2018-06-19,7,8.33,8.33,10200000.00,0.00
66,062/SPK/EST/BP3/XII/17,BAP 18-0098,2018-08-27,1,0.00,100.00,-300000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0099,2018-07-15,9,0.00,8.33,37000000.00,0.00
66,059/SPK/EST/BP1/17,BAP 18-0099,2018-08-27,1,0.00,100.00,-800000.00,0.00
66,030/MMB/1/1.26.1/VI/17,BAP 18-0100,2018-03-30,6,0.00,3.00,46058400.00,0.00
66,046/MMB/1/1.26.1/VIII/17,BAP 18-0101,2018-04-22,6,0.00,3.00,19602000.00,0.00
66,031/MMB/1/1.26.1/VIII/16,BAP 18-0102,2017-12-22,7,0.00,2.00,40337280.00,0.00
66,032/MMB/1/1.26.1/VI/17,BAP 18-0103,2018-03-30,6,0.00,3.00,34300800.00,0.00
66,055/MMB/1/1.26.1/XI/16,BAP 18-0104,2017-10-03,6,0.00,2.00,10206720.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0105,2018-06-15,8,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0105,2018-09-19,1,0.00,100.00,-250000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0106,2018-07-15,9,8.33,8.33,13000000.00,0.00
66,060/SPK/EST/BP2/XI/17,BAP 18-0106,2018-09-18,1,0.00,100.00,-100000.00,0.00
66,007/MMB/PROM/MKT/II/18,BAP 18-0108,2018-06-05,2,0.00,5.00,1818750.00,0.00
66,013/MMB/1/1.26.1/IV/18,BAP 18-0109,2018-09-13,3,11.00,11.00,191598000.00,9579900.00
66,015/MMB/1/1.26.1/V/18,BAP 18-0110,2018-06-02,2,23.00,23.00,407238000.00,20361900.00
66,030/SPK/EST/BP2/IX/18,BAP 18-0111,2018-09-03,1,100.00,100.00,6000000.00,600000.00
66,015/MMB/1/1.26.1/IV/16,BAP 18-0112,2017-09-17,7,0.00,2.00,42631901.83,0.00
66,023/MMB/1/1.27.3/IV/17,BAP 18-0113,2018-01-28,6,0.00,3.00,14850000.00,0.00
66,001/MMB/1/1.26.1/I/17,BAP 18-0114,2018-09-30,7,0.00,2.00,9900000.00,0.00
66,020/MMB/1/1.26.1/III/17,BAP 18-0115,2018-03-03,7,0.00,3.00,75646200.00,0.00
